0,B
1,B
2,A
3,C
4,B
5,C
6,B
7,C
8,B
9,A
10,B
11,B
12,B
13,C
14,B
15,B
16,C
17,B
18,C
19,B
20,B
21,C
22,A
23,B
24,B
25,C
26,A
27,A
28,B
29,B
30,B
31,C
32,C
33,C
34,A
35,B
36,A
37,C
38,C
39,B
40,A
41,C
42,C
43,A
44,C
45,C
46,C
47,A
48,A
49,B
50,A
51,B
52,C
53,B
54,C
55,C
56,B
57,B
58,A
59,A
60,C
61,B
62,B
63,A
64,B
65,B
66,C
67,C
68,B
69,A
70,A
71,C
72,B
73,A
74,B
75,B
76,C
77,A
78,C
79,B
80,B
81,B
82,A
83,A
84,A
85,C
86,B
87,C
88,C
89,C
90,A
91,C
92,B
93,C
94,B
95,C
96,A
97,A
98,A
99,A
100,A
101,B
102,A
103,A
104,C
105,C
106,C
107,A
108,A
109,A
110,C
111,C
112,B
113,C
114,C
115,A
116,C
117,A
118,C
119,B
120,C
121,B
122,C
123,A
124,A
125,B
126,C
127,C
128,C
129,B
130,A
131,B
132,C
133,B
134,A
135,C
136,C
137,B
138,C
139,A
140,A
141,C
142,C
143,A
144,C
145,B
146,A
147,B
148,C
149,B
150,A
151,C
152,A
153,C
154,B
155,A
156,A
157,B
158,B
159,B
160,A
161,C
162,B
163,C
164,B
165,A
166,B
167,B
168,C
169,B
170,B
171,C
172,C
173,B
174,B
175,B
176,C
177,A
178,B
179,B
180,A
181,B
182,C
183,A
184,A
185,C
186,C
187,A
188,C
189,C
190,C
191,A
192,A
193,A
194,B
195,B
196,C
197,C
198,A
199,A
200,A
201,C
202,C
203,B
204,B
205,A
206,C
207,A
208,A
209,B
210,B
211,A
212,C
213,B
214,B
215,A
216,A
217,A
218,C
219,B
220,B
221,B
222,A
223,A
224,C
225,B
226,B
227,C
228,B
229,B
230,A
231,B
232,B
233,C
234,C
235,A
236,B
237,A
238,A
239,C
240,C
241,C
242,C
243,B
244,B
245,C
246,A
247,C
248,A
249,A
250,C
251,B
252,C
253,C
254,A
255,A
256,C
257,C
258,C
259,C
260,C
261,A
262,A
263,A
264,A
265,A
266,A
267,A
268,B
269,A
270,C
271,A
272,A
273,C
274,A
275,C
276,A
277,C
278,A
279,A
280,A
281,C
282,B
283,C
284,B
285,C
286,B
287,B
288,C
289,C
290,B
291,B
292,B
293,C
294,A
295,C
296,B
297,A
298,A
299,A
300,C
301,C
302,B
303,B
304,C
305,C
306,C
307,C
308,C
309,C
310,B
311,C
312,B
313,C
314,C
315,B
316,C
317,B
318,A
319,C
320,B
321,A
322,B
323,C
324,C
325,C
326,B
327,C
328,A
329,A
330,A
331,B
332,B
333,B
334,B
335,B
336,C
337,B
338,A
339,B
340,A
341,C
342,C
343,C
344,A
345,A
346,B
347,B
348,B
349,A
350,C
351,A
352,B
353,C
354,C
355,C
356,A
357,C
358,C
359,A
360,C
361,C
362,C
363,C
364,B
365,A
366,C
367,A
368,A
369,A
370,C
371,B
372,C
373,C
374,B
375,C
376,C
377,C
378,A
379,C
380,B
381,A
382,B
383,A
384,B
385,B
386,B
387,C
388,B
389,B
390,A
391,C
392,B
393,B
394,A
395,A
396,A
397,A
398,C
399,A
400,A
401,A
402,B
403,C
404,C
405,C
406,A
407,B
408,A
409,A
410,A
411,A
412,B
413,B
414,B
415,B
416,B
417,C
418,C
419,C
420,C
421,A
422,C
423,C
424,C
425,B
426,A
427,B
428,C
429,A
430,B
431,A
432,C
433,B
434,B
435,B
436,C
437,C
438,A
439,B
440,A
441,B
442,A
443,B
444,B
445,A
446,C
447,B
448,B
449,C
450,B
451,A
452,B
453,C
454,B
455,B
456,B
457,A
458,B
459,B
460,C
461,C
462,C
463,B
464,C
465,A
466,A
467,B
468,B
469,C
470,A
471,B
472,A
473,A
474,B
475,A
476,A
477,C
478,B
479,C
480,C
481,A
482,A
483,B
484,C
485,C
486,B
487,A
488,B
489,A
490,B
491,B
492,A
493,A
494,C
495,A
496,C
497,C
498,B
499,C
500,A
501,C
502,B
503,C
504,C
505,C
506,A
507,B
508,C
509,C
510,C
511,B
512,C
513,C
514,A
515,C
516,A
517,A
518,A
519,A
520,A
521,C
522,B
523,C
524,A
525,C
526,B
527,A
528,B
529,C
530,C
531,A
532,A
533,C
534,B
535,A
536,B
537,C
538,A
539,C
540,A
541,A
542,A
543,C
544,C
545,A
546,B
547,C
548,C
549,B
550,C
551,A
552,C
553,C
554,C
555,A
556,B
557,A
558,B
559,B
560,C
561,A
562,B
563,A
564,A
565,A
566,C
567,A
568,B
569,A
570,C
571,C
572,A
573,A
574,B
575,A
576,B
577,A
578,A
579,B
580,B
581,B
582,A
583,A
584,B
585,A
586,B
587,A
588,A
589,C
590,A
591,A
592,A
593,B
594,B
595,A
596,B
597,B
598,B
599,B
600,B
601,B
602,A
603,A
604,B
605,A
606,A
607,C
608,B
609,B
610,C
611,A
612,B
613,C
614,C
615,B
616,C
617,C
618,A
619,C
620,A
621,A
622,C
623,A
624,B
625,B
626,B
627,A
628,C
629,A
630,A
631,A
632,A
633,A
634,B
635,C
636,B
637,B
638,B
639,B
640,A
641,B
642,B
643,B
644,B
645,A
646,C
647,B
648,C
649,A
650,A
651,B
652,C
653,A
654,C
655,A
656,C
657,B
658,B
659,A
660,C
661,C
662,A
663,A
664,C
665,A
666,C
667,A
668,A
669,A
670,C
671,C
672,C
673,A
674,C
675,B
676,B
677,B
678,A
679,B
680,C
681,C
682,A
683,A
684,B
685,C
686,A
687,C
688,C
689,B
690,B
691,B
692,C
693,B
694,C
695,C
696,B
697,C
698,C
699,B
700,C
701,A
702,C
703,B
704,A
705,C
706,B
707,B
708,A
709,A
710,A
711,C
712,A
713,A
714,B
715,A
716,C
717,A
718,C
719,C
720,B
721,A
722,A
723,B
724,C
725,A
726,A
727,A
728,B
729,C
730,C
731,A
732,A
733,B
734,C
735,A
736,B
737,A
738,A
739,C
740,C
741,A
742,A
743,B
744,A
745,A
746,B
747,C
748,A
749,C
750,B
751,B
752,B
753,B
754,B
755,A
756,C
757,C
758,C
759,A
760,B
761,A
762,B
763,B
764,C
765,A
766,A
767,C
768,C
769,A
770,B
771,B
772,C
773,C
774,A
775,B
776,A
777,C
778,C
779,B
780,A
781,B
782,C
783,C
784,A
785,C
786,A
787,C
788,C
789,C
790,A
791,B
792,B
793,B
794,A
795,A
796,A
797,B
798,B
799,C
800,A
801,B
802,C
803,C
804,B
805,B
806,C
807,B
808,C
809,B
810,A
811,A
812,A
813,B
814,C
815,C
816,C
817,B
818,B
819,B
820,C
821,A
822,A
823,A
824,B
825,C
826,C
827,A
828,B
829,A
830,B
831,C
832,C
833,A
834,A
835,B
836,C
837,C
838,C
839,C
840,A
841,A
842,C
843,B
844,B
845,A
846,B
847,C
848,C
849,C
850,A
851,C
852,C
853,C
854,A
855,A
856,A
857,A
858,C
859,B
860,B
861,B
862,C
863,A
864,B
865,C
866,B
867,A
868,A
869,C
870,A
871,A
872,C
873,C
874,B
875,C
876,B
877,B
878,C
879,C
880,B
881,A
882,C
883,C
884,C
885,A
886,B
887,A
888,A
889,B
890,B
891,A
892,B
893,B
894,C
895,B
896,B
897,C
898,B
899,C
900,C
901,C
902,B
903,C
904,C
905,A
906,C
907,C
908,B
909,A
910,B
911,C
912,B
913,C
914,B
915,C
916,B
917,B
918,C
919,B
920,B
921,C
922,A
923,C
924,A
925,B
926,A
927,C
928,A
929,C
930,C
931,B
932,C
933,B
934,A
935,A
936,C
937,C
938,C
939,A
940,C
941,A
942,A
943,C
944,C
945,A
946,A
947,C
948,B
949,C
950,B
951,A
952,A
953,C
954,B
955,C
956,C
957,C
958,C
959,C
960,C
961,C
962,A
963,A
964,A
965,B
966,C
967,B
968,A
969,C
970,B
971,C
972,A
973,B
974,A
975,C
976,A
977,C
978,B
979,A
980,C
981,C
982,C
983,A
984,A
985,C
986,C
987,B
988,A
989,A
990,C
991,A
992,B
993,B
994,C
995,A
996,B
997,A
998,A
999,B
1000,A
1001,B
1002,A
1003,B
1004,A
1005,A
1006,C
1007,B
1008,A
1009,A
1010,B
1011,B
1012,C
1013,C
1014,C
1015,A
1016,A
1017,B
1018,A
1019,A
1020,C
1021,B
1022,A
1023,B
1024,A
1025,A
1026,C
1027,A
1028,C
1029,A
1030,B
1031,A
1032,A
1033,B
1034,B
1035,B
1036,C
1037,B
1038,B
1039,C
1040,B
1041,C
1042,B
1043,B
1044,A
1045,C
1046,C
1047,A
1048,C
1049,A
1050,A
1051,B
1052,C
1053,B
1054,C
1055,C
1056,C
1057,B
1058,C
1059,C
1060,B
1061,C
1062,A
1063,B
1064,C
1065,B
1066,A
1067,B
1068,B
1069,C
1070,C
1071,C
1072,A
1073,B
1074,B
1075,A
1076,C
1077,B
1078,C
1079,B
1080,C
1081,B
1082,C
1083,B
1084,B
1085,A
1086,B
1087,B
1088,B
1089,C
1090,A
1091,A
1092,A
1093,C
1094,C
1095,C
1096,C
1097,A
1098,C
1099,B
1100,C
1101,B
1102,C
1103,C
1104,B
1105,A
1106,A
1107,A
1108,A
1109,A
1110,C
1111,B
1112,C
1113,A
1114,A
1115,C
1116,B
1117,C
1118,B
1119,B
1120,C
1121,B
1122,C
1123,C
1124,A
1125,A
1126,A
1127,A
1128,C
1129,C
1130,A
1131,C
1132,B
1133,B
1134,B
1135,A
1136,C
1137,C
1138,A
1139,A
1140,B
1141,B
1142,C
1143,A
1144,B
1145,A
1146,A
1147,B
1148,A
1149,C
1150,A
1151,B
1152,C
1153,B
1154,C
1155,B
1156,A
1157,C
1158,B
1159,B
1160,B
1161,B
1162,B
1163,A
1164,A
1165,A
1166,B
1167,C
1168,B
1169,C
1170,A
1171,A
1172,B
1173,C
1174,A
1175,A
1176,C
1177,C
1178,A
1179,A
1180,C
1181,B
1182,B
1183,A
1184,B
1185,A
1186,C
1187,B
1188,C
1189,A
1190,B
1191,A
1192,A
1193,B
1194,B
1195,B
1196,A
1197,C
1198,A
1199,A
1200,C
1201,C
1202,A
1203,A
1204,B
1205,A
1206,A
1207,A
1208,A
1209,B
1210,B
1211,B
1212,C
1213,B
1214,B
1215,C
1216,C
1217,B
1218,A
1219,C
1220,A
1221,B
1222,A
1223,C
1224,C
1225,C
1226,C
1227,C
1228,A
1229,A
1230,B
1231,B
1232,B
1233,A
1234,A
1235,A
1236,C
1237,C
1238,C
1239,C
1240,A
1241,C
1242,B
1243,C
1244,B
1245,B
1246,A
1247,C
1248,C
1249,C
1250,B
1251,B
1252,A
1253,A
1254,B
1255,B
1256,B
1257,C
1258,A
1259,C
1260,A
1261,B
1262,B
1263,A
1264,C
1265,A
1266,C
1267,C
1268,A
1269,B
1270,C
1271,C
1272,C
1273,C
1274,B
1275,A
1276,C
1277,C
1278,B
1279,B
1280,A
1281,A
1282,C
1283,C
1284,A
1285,C
1286,C
1287,A
1288,C
1289,A
1290,A
1291,B
1292,A
1293,C
1294,A
1295,B
1296,B
1297,A
1298,C
1299,A
1300,A
1301,A
1302,C
1303,B
1304,B
1305,A
1306,A
1307,C
1308,C
1309,B
1310,B
1311,C
1312,C
1313,C
1314,A
1315,A
1316,A
1317,C
1318,B
1319,C
1320,A
1321,A
1322,C
1323,B
1324,B
1325,B
1326,B
1327,C
1328,C
1329,C
1330,A
1331,A
1332,A
1333,B
1334,C
1335,C
1336,A
1337,A
1338,C
1339,A
1340,C
1341,B
1342,B
1343,C
1344,C
1345,C
1346,A
1347,B
1348,C
1349,C
1350,B
1351,B
1352,B
1353,A
1354,A
1355,C
1356,B
1357,A
1358,C
1359,B
1360,C
1361,C
1362,A
1363,B
1364,C
1365,C
1366,A
1367,B
1368,C
1369,A
1370,B
1371,C
1372,C
1373,B
1374,A
1375,A
1376,C
1377,B
1378,C
1379,A
1380,A
1381,C
1382,B
1383,A
1384,C
1385,A
1386,B
1387,A
1388,A
1389,B
1390,B
1391,C
1392,A
1393,B
1394,B
1395,A
1396,A
1397,C
1398,A
1399,B
1400,C
1401,C
1402,A
1403,A
1404,A
1405,A
1406,B
1407,A
1408,A
1409,A
1410,C
1411,A
1412,B
1413,C
1414,B
1415,C
1416,C
1417,C
1418,C
1419,B
1420,C
1421,B
1422,B
1423,C
1424,C
1425,C
1426,A
1427,C
1428,A
1429,A
1430,C
1431,C
1432,A
1433,B
1434,A
1435,B
1436,B
1437,A
1438,A
1439,A
1440,A
1441,A
1442,C
1443,A
1444,A
1445,B
1446,A
1447,B
1448,B
1449,C
1450,B
1451,B
1452,B
1453,A
1454,C
1455,A
1456,C
1457,B
1458,C
1459,C
1460,A
1461,A
1462,C
1463,A
1464,A
1465,B
1466,B
1467,C
1468,A
1469,C
1470,C
1471,C
1472,C
1473,A
1474,C
1475,A
1476,C
1477,C
1478,A
1479,C
1480,B
1481,A
1482,A
1483,C
1484,A
1485,C
1486,C
1487,B
1488,A
1489,A
1490,B
1491,A
1492,A
1493,C
1494,B
1495,A
1496,B
1497,A
1498,A
1499,C
1500,B
1501,B
1502,A
1503,C
1504,C
1505,C
1506,C
1507,C
1508,B
1509,A
1510,C
1511,A
1512,A
1513,A
1514,C
1515,C
1516,A
1517,B
1518,C
1519,A
1520,C
1521,A
1522,B
1523,C
1524,A
1525,A
1526,B
1527,A
1528,C
1529,A
1530,C
1531,B
1532,B
1533,C
1534,C
1535,C
1536,B
1537,B
1538,A
1539,B
1540,C
1541,A
1542,A
1543,A
1544,B
1545,B
1546,B
1547,C
1548,C
1549,C
1550,C
1551,B
1552,C
1553,C
1554,B
1555,B
1556,C
1557,B
1558,A
1559,B
1560,C
1561,C
1562,B
1563,C
1564,B
1565,C
1566,A
1567,A
1568,A
1569,B
1570,C
1571,C
1572,B
1573,A
1574,A
1575,B
1576,A
1577,B
1578,A
1579,B
1580,C
1581,A
1582,A
1583,B
1584,B
1585,B
1586,B
1587,A
1588,B
1589,A
1590,C
1591,C
1592,B
1593,C
1594,B
1595,A
1596,A
1597,A
1598,B
1599,B
1600,C
1601,B
1602,C
1603,B
1604,A
1605,A
1606,B
1607,B
1608,B
1609,B
1610,B
1611,C
1612,C
1613,B
1614,A
1615,B
1616,B
1617,C
1618,C
1619,A
1620,B
1621,B
1622,B
1623,A
1624,B
1625,C
1626,C
1627,B
1628,B
1629,B
1630,C
1631,C
1632,B
1633,C
1634,C
1635,C
1636,B
1637,C
1638,A
1639,B
1640,A
1641,B
1642,A
1643,C
1644,A
1645,B
1646,A
1647,C
1648,A
1649,B
1650,C
1651,A
1652,C
1653,A
1654,A
1655,C
1656,C
1657,B
1658,B
1659,C
1660,B
1661,C
1662,A
1663,B
1664,C
1665,C
1666,A
1667,C
1668,C
1669,A
1670,A
1671,C
1672,A
1673,C
1674,B
1675,C
1676,A
1677,C
1678,A
1679,B
1680,C
1681,C
1682,C
1683,B
1684,A
1685,C
1686,B
1687,A
1688,B
1689,C
1690,B
1691,B
1692,C
1693,C
1694,B
1695,C
1696,A
1697,A
1698,A
1699,C
1700,A
1701,A
1702,B
1703,B
1704,A
1705,A
1706,A
1707,A
1708,A
1709,B
1710,C
1711,B
1712,C
1713,C
1714,B
1715,A
1716,A
1717,A
1718,C
1719,A
1720,C
1721,B
1722,B
1723,B
1724,C
1725,B
1726,B
1727,B
1728,B
1729,B
1730,A
1731,A
1732,C
1733,A
1734,B
1735,B
1736,A
1737,C
1738,A
1739,B
1740,C
1741,C
1742,B
1743,A
1744,C
1745,A
1746,A
1747,B
1748,A
1749,C
1750,B
1751,B
1752,A
1753,A
1754,B
1755,A
1756,C
1757,C
1758,B
1759,B
1760,B
1761,C
1762,B
1763,C
1764,B
1765,B
1766,B
1767,C
1768,C
1769,B
1770,B
1771,A
1772,A
1773,C
1774,B
1775,B
1776,C
1777,C
1778,C
1779,B
1780,A
1781,A
1782,C
1783,B
1784,A
1785,B
1786,C
1787,C
1788,C
1789,C
1790,B
1791,A
1792,C
1793,B
1794,B
1795,A
1796,B
1797,A
1798,B
1799,B
1800,C
1801,C
1802,B
1803,A
1804,A
1805,B
1806,C
1807,A
1808,B
1809,B
1810,B
1811,A
1812,B
1813,B
1814,A
1815,C
1816,A
1817,C
1818,C
1819,C
1820,B
1821,B
1822,A
1823,B
1824,A
1825,B
1826,C
1827,B
1828,C
1829,B
1830,C
1831,B
1832,B
1833,A
1834,A
1835,A
1836,B
1837,B
1838,B
1839,B
1840,C
1841,A
1842,C
1843,C
1844,A
1845,C
1846,A
1847,A
1848,A
1849,C
1850,C
1851,B
1852,B
1853,B
1854,C
1855,B
1856,C
1857,C
1858,A
1859,A
1860,B
1861,C
1862,A
1863,C
1864,B
1865,A
1866,A
1867,A
1868,A
1869,A
1870,C
1871,B
1872,B
1873,B
1874,A
1875,A
1876,B
1877,A
1878,C
1879,A
1880,C
1881,B
1882,C
1883,B
1884,C
1885,A
1886,B
1887,B
1888,B
1889,C
1890,C
1891,B
1892,B
1893,C
1894,C
1895,B
1896,C
1897,B
1898,B
1899,C
1900,B
1901,A
1902,B
1903,C
1904,A
1905,C
1906,A
1907,B
1908,C
1909,A
1910,C
1911,C
1912,C
1913,C
1914,A
1915,C
1916,A
1917,B
1918,B
1919,B
1920,C
1921,B
1922,B
1923,C
1924,B
1925,C
1926,B
1927,C
1928,B
1929,B
1930,B
1931,C
1932,C
1933,C
1934,B
1935,B
1936,C
1937,B
1938,A
1939,A
1940,B
1941,C
1942,A
1943,B
1944,A
1945,C
1946,A
1947,C
1948,B
1949,A
1950,C
1951,A
1952,C
1953,C
1954,B
1955,B
1956,B
1957,A
1958,A
1959,B
1960,B
1961,B
1962,A
1963,B
1964,C
1965,C
1966,A
1967,C
1968,C
1969,B
1970,C
1971,B
1972,A
1973,B
1974,A
1975,B
1976,C
1977,A
1978,A
1979,A
1980,A
1981,A
1982,A
1983,B
1984,A
1985,C
1986,C
1987,A
1988,C
1989,B
1990,C
1991,B
1992,A
1993,B
1994,C
1995,C
1996,C
1997,C
1998,A
1999,B
2000,C
2001,A
2002,A
2003,C
2004,C
2005,B
2006,B
2007,C
2008,B
2009,B
2010,B
2011,A
2012,C
2013,C
2014,B
2015,A
2016,C
2017,B
2018,C
2019,A
2020,C
2021,C
2022,C
2023,A
2024,C
2025,B
2026,A
2027,B
2028,C
2029,B
2030,B
2031,B
2032,A
2033,A
2034,A
2035,A
2036,C
2037,C
2038,B
2039,C
2040,A
2041,C
2042,B
2043,C
2044,B
2045,A
2046,A
2047,A
2048,A
2049,C
2050,C
2051,A
2052,C
2053,B
2054,A
2055,C
2056,C
2057,B
2058,A
2059,B
2060,A
2061,C
2062,C
2063,A
2064,A
2065,B
2066,C
2067,A
2068,C
2069,B
2070,B
2071,A
2072,B
2073,A
2074,A
2075,A
2076,B
2077,A
2078,B
2079,C
2080,C
2081,B
2082,A
2083,B
2084,B
2085,A
2086,C
2087,A
2088,B
2089,A
2090,B
2091,A
2092,A
2093,C
2094,C
2095,A
2096,B
2097,A
2098,B
2099,B
2100,B
2101,B
2102,B
2103,A
2104,A
2105,B
2106,B
2107,B
2108,A
2109,A
2110,A
2111,C
2112,C
2113,B
2114,A
2115,B
2116,A
2117,A
2118,A
2119,A
2120,A
2121,A
2122,B
2123,C
2124,A
2125,B
2126,C
2127,B
2128,A
2129,A
2130,A
2131,C
2132,B
2133,C
2134,B
2135,B
2136,B
2137,C
2138,A
2139,B
2140,B
2141,B
2142,B
2143,C
2144,B
2145,A
2146,C
2147,C
2148,B
2149,C
2150,A
2151,A
2152,A
2153,A
2154,C
2155,A
2156,B
2157,B
2158,A
2159,B
2160,C
2161,A
2162,A
2163,B
2164,A
2165,C
2166,A
2167,B
2168,A
2169,B
2170,A
2171,B
2172,C
2173,C
2174,A
2175,A
2176,B
2177,A
2178,B
2179,C
2180,B
2181,B
2182,C
2183,A
2184,B
2185,C
2186,B
2187,B
2188,A
2189,B
2190,C
2191,B
2192,C
2193,B
2194,C
2195,C
2196,C
2197,C
2198,C
2199,B
2200,B
2201,B
2202,B
2203,B
2204,A
2205,C
2206,A
2207,C
2208,A
2209,A
2210,B
2211,C
2212,B
2213,A
2214,A
2215,A
2216,C
2217,A
2218,C
2219,A
2220,B
2221,A
2222,A
2223,B
2224,C
2225,C
2226,C
2227,B
2228,C
2229,B
2230,A
2231,B
2232,A
2233,C
2234,C
2235,B
2236,A
2237,A
2238,B
2239,B
2240,B
2241,C
2242,C
2243,A
2244,B
2245,A
2246,B
2247,C
2248,C
2249,C
2250,A
2251,A
2252,C
2253,A
2254,B
2255,C
2256,B
2257,A
2258,A
2259,A
2260,B
2261,B
2262,B
2263,A
2264,A
2265,B
2266,A
2267,B
2268,A
2269,C
2270,C
2271,A
2272,B
2273,B
2274,C
2275,A
2276,B
2277,C
2278,A
2279,C
2280,C
2281,C
2282,C
2283,A
2284,B
2285,C
2286,C
2287,B
2288,A
2289,A
2290,C
2291,C
2292,C
2293,A
2294,A
2295,B
2296,C
2297,C
2298,C
2299,A
2300,A
2301,B
2302,C
2303,B
2304,B
2305,B
2306,C
2307,B
2308,B
2309,B
2310,A
2311,A
2312,C
2313,B
2314,B
2315,A
2316,A
2317,C
2318,A
2319,C
2320,C
2321,C
2322,B
2323,B
2324,A
2325,C
2326,B
2327,A
2328,C
2329,C
2330,A
2331,A
2332,C
2333,C
2334,A
2335,A
2336,C
2337,B
2338,B
2339,C
2340,C
2341,B
2342,A
2343,B
2344,A
2345,C
2346,C
2347,A
2348,C
2349,B
2350,B
2351,C
2352,C
2353,C
2354,A
2355,A
2356,B
2357,A
2358,C
2359,A
2360,B
2361,B
2362,A
2363,B
2364,C
2365,A
2366,B
2367,A
2368,B
2369,B
2370,A
2371,A
2372,B
2373,C
2374,A
2375,A
2376,A
2377,A
2378,A
2379,A
2380,C
2381,B
2382,B
2383,C
2384,B
2385,B
2386,A
2387,B
2388,A
2389,B
2390,C
2391,A
2392,C
2393,C
2394,B
2395,B
2396,B
2397,C
2398,A
2399,B
2400,B
2401,A
2402,B
2403,B
2404,C
2405,C
2406,B
2407,B
2408,B
2409,A
2410,B
2411,A
2412,A
2413,B
2414,A
2415,B
2416,C
2417,B
2418,C
2419,A
2420,A
2421,B
2422,C
2423,B
2424,B
2425,A
2426,C
2427,C
2428,A
2429,A
2430,B
2431,B
2432,B
2433,A
2434,B
2435,C
2436,A
2437,B
2438,B
2439,B
2440,C
2441,C
2442,C
2443,C
2444,C
2445,B
2446,C
2447,B
2448,A
2449,B
2450,C
2451,C
2452,C
2453,A
2454,B
2455,C
2456,C
2457,A
2458,C
2459,A
2460,A
2461,A
2462,B
2463,A
2464,A
2465,C
2466,B
2467,A
2468,A
2469,C
2470,C
2471,A
2472,C
2473,B
2474,C
2475,C
2476,C
2477,B
2478,C
2479,C
2480,A
2481,B
2482,A
2483,C
2484,C
2485,B
2486,A
2487,A
2488,C
2489,B
2490,B
2491,C
2492,B
2493,C
2494,A
2495,A
2496,A
2497,B
2498,B
2499,C
2500,C
2501,A
2502,B
2503,C
2504,A
2505,B
2506,B
2507,A
2508,B
2509,A
2510,C
2511,B
2512,B
2513,A
2514,B
2515,C
2516,C
2517,B
2518,B
2519,A
2520,A
2521,B
2522,C
2523,C
2524,B
2525,C
2526,B
2527,B
2528,C
2529,B
2530,C
2531,A
2532,B
2533,A
2534,C
2535,C
2536,C
2537,B
2538,C
2539,B
2540,C
2541,C
2542,A
2543,C
2544,C
2545,B
2546,C
2547,B
2548,B
2549,B
2550,B
2551,B
2552,A
2553,A
2554,C
2555,A
2556,A
2557,C
2558,A
2559,B
2560,B
2561,C
2562,C
2563,B
2564,B
2565,C
2566,A
2567,C
2568,B
2569,C
2570,C
2571,C
2572,A
2573,B
2574,A
2575,C
2576,B
2577,C
2578,B
2579,B
2580,B
2581,B
2582,C
2583,B
2584,B
2585,A
2586,B
2587,B
2588,A
2589,A
2590,A
2591,C
2592,A
2593,B
2594,C
2595,C
2596,C
2597,C
2598,A
2599,C
2600,A
2601,B
2602,A
2603,C
2604,B
2605,B
2606,B
2607,B
2608,A
2609,C
2610,B
2611,C
2612,B
2613,A
2614,A
2615,C
2616,B
2617,B
2618,C
